fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed aciditySquared,volatile aciditySquared,citric acidSquared,residual sugarSquared,chloridesSquared,free sulfur dioxideSquared,total sulfur dioxideSquared,densitySquared,pHSquared,sulphatesSquared,alcoholSquared,label
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.9965200000000001,3.47,0.73,10.9,86.49000000000001,0.1296,0.1521,2.25,0.0064,1681.0,3025.0,0.9930521104000002,12.0409,0.5328999999999999,118.81,6.0
7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,51.84,0.525625,0.0025000000000000005,21.622500000000002,0.007395999999999999,16.0,121.0,0.9924144399999999,11.628100000000002,0.1521,118.81,5.0
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.9935200000000001,3.44,0.55,12.3,43.559999999999995,0.25,0.0,3.24,0.0038439999999999998,441.0,784.0,0.9870819904000001,11.833599999999999,0.30250000000000005,151.29000000000002,6.0
8.3,0.715,0.15,1.8,0.08900000000000001,10.0,52.0,0.9968,3.23,0.77,9.5,68.89000000000001,0.5112249999999999,0.0225,3.24,0.007921000000000001,100.0,2704.0,0.9936102400000001,10.4329,0.5929,90.25,5.0
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.9972799999999999,3.3,0.65,10.0,53.29,0.2304,0.1024,4.41,0.0038439999999999998,961.0,2916.0,0.9945673983999999,10.889999999999999,0.42250000000000004,100.0,7.0
8.2,0.73,0.21,1.7,0.07400000000000001,5.0,13.0,0.9968,3.2,0.52,9.5,67.24,0.5328999999999999,0.04409999999999999,2.8899999999999997,0.005476000000000002,25.0,169.0,0.9936102400000001,10.240000000000002,0.27040000000000003,90.25,5.0
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,123.21,0.0961,0.28090000000000004,4.840000000000001,0.0036,9.0,100.0,0.9914583184000001,9.1204,0.6889,118.81,7.0
8.0,0.67,0.3,2.0,0.06,38.0,62.0,0.9958,3.26,0.56,10.2,64.0,0.4489000000000001,0.09,4.0,0.0036,1444.0,3844.0,0.9916176400000001,10.6276,0.31360000000000005,104.03999999999999,6.0
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,60.839999999999996,0.3364,0.016900000000000002,4.41,0.010403999999999998,289.0,1296.0,0.9888313599999999,10.497600000000002,0.28090000000000004,125.43999999999998,6.0
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.9962700000000001,3.54,0.6,11.0,43.559999999999995,0.7310249999999999,0.0004,5.76,0.0038439999999999998,225.0,529.0,0.9925539129000002,12.531600000000001,0.36,121.0,6.0
7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,53.29,0.34809999999999997,0.06760000000000001,51.84,0.004900000000000001,1225.0,14641.0,0.99620361,11.356900000000001,0.24009999999999998,88.36000000000001,5.0
8.4,0.65,0.6,2.1,0.11199999999999999,12.0,90.0,0.9973,3.2,0.52,9.2,70.56,0.42250000000000004,0.36,4.41,0.012543999999999998,144.0,8100.0,0.9946072899999999,10.240000000000002,0.27040000000000003,84.63999999999999,5.0
9.4,0.41,0.48,4.6,0.07200000000000001,10.0,20.0,0.9973,3.34,0.79,12.2,88.36000000000001,0.16809999999999997,0.2304,21.159999999999997,0.005184000000000001,100.0,400.0,0.9946072899999999,11.1556,0.6241000000000001,148.83999999999997,7.0
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,51.84,0.32489999999999997,0.0025000000000000005,5.289999999999999,0.006561,256.0,1296.0,0.9912990096,11.424399999999999,0.36,106.09000000000002,6.0
6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.9931399999999999,3.32,0.82,11.6,39.69,0.30250000000000005,0.0225,3.24,0.005929,676.0,1225.0,0.9863270595999998,11.0224,0.6723999999999999,134.56,6.0
7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.9966799999999999,3.39,0.54,9.6,62.410000000000004,0.5184,0.0001,3.61,0.005776,49.0,1024.0,0.9933710223999997,11.4921,0.2916,92.16,5.0
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.9965200000000001,2.9,1.33,9.1,82.80999999999999,0.5776,0.4624000000000001,2.8899999999999997,0.171396,324.0,4096.0,0.9930521104000002,8.41,1.7689000000000001,82.80999999999999,6.0
7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,57.76,0.1296,0.0961,2.8899999999999997,0.006241,676.0,4225.0,0.9943280656000001,11.9716,0.3844,90.25,6.0
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.9940200000000001,3.45,0.54,11.2,37.209999999999994,0.2304,0.0081,2.8899999999999997,0.006084,324.0,900.0,0.9880757604000002,11.902500000000002,0.2916,125.43999999999998,6.0
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,64.0,0.2304,0.11560000000000002,4.840000000000001,0.0053289999999999995,256.0,625.0,0.9872409600000001,10.758399999999998,0.43560000000000004,153.76000000000002,6.0
10.7,0.4,0.48,2.1,0.125,15.0,49.0,0.998,3.03,0.81,9.7,114.48999999999998,0.16000000000000003,0.2304,4.41,0.015625,225.0,2401.0,0.996004,9.1809,0.6561000000000001,94.08999999999999,6.0
6.7,0.16,0.64,2.1,0.059000000000000004,24.0,52.0,0.9949399999999999,3.34,0.71,11.2,44.89,0.0256,0.4096,4.41,0.0034810000000000006,576.0,2704.0,0.9899056035999999,11.1556,0.5041,125.43999999999998,6.0
6.9,0.84,0.21,4.1,0.07400000000000001,16.0,65.0,0.9984200000000001,3.53,0.72,9.23333333333333,47.61000000000001,0.7055999999999999,0.04409999999999999,16.81,0.005476000000000002,256.0,4225.0,0.9968424964000002,12.460899999999999,0.5184,85.2544444444444,6.0
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.9925799999999999,3.56,0.55,12.9,31.359999999999996,0.366025,0.0025000000000000005,5.76,0.0053289999999999995,361.0,625.0,0.9852150563999998,12.6736,0.30250000000000005,166.41,5.0
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,98.01,0.5476,0.07840000000000001,6.760000000000001,0.006084,441.0,5929.0,0.996004,10.758399999999998,0.2601,96.04000000000002,5.0
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.9971200000000001,3.44,0.67,9.8,50.41,0.4760999999999999,0.0016,4.41,0.0046240000000000005,361.0,729.0,0.9942482944000003,11.833599999999999,0.4489000000000001,96.04000000000002,5.0
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.9951399999999999,3.44,0.65,11.1,40.96000000000001,0.1444,0.019600000000000003,4.840000000000001,0.001444,225.0,625.0,0.9903036195999998,11.833599999999999,0.42250000000000004,123.21,6.0
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,54.760000000000005,0.0841,0.1444,2.8899999999999997,0.0038439999999999998,81.0,900.0,0.9936102400000001,11.628100000000002,0.28090000000000004,90.25,6.0
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.9958799999999999,3.43,0.62,10.1,53.29,0.1024,0.0529,5.289999999999999,0.0043560000000000005,1225.0,4900.0,0.9917769743999998,11.7649,0.3844,102.00999999999999,5.0
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.9972799999999999,3.16,0.67,10.8,104.03999999999999,0.16809999999999997,0.18489999999999998,4.840000000000001,0.0121,121.0,1369.0,0.9945673983999999,9.985600000000002,0.4489000000000001,116.64000000000001,5.0
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,86.49000000000001,0.24009999999999998,0.1296,2.8899999999999997,0.006561,9.0,196.0,0.9940488804000001,10.6929,0.6084,118.81,6.0
6.7,0.64,0.23,2.1,0.08,11.0,119.0,0.9953799999999999,3.36,0.7,10.9,44.89,0.4096,0.0529,4.41,0.0064,121.0,14161.0,0.9907813443999999,11.289599999999998,0.48999999999999994,118.81,5.0
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,51.84,0.4830249999999999,0.016900000000000002,4.0,0.005776,144.0,400.0,0.9909406116,10.8241,0.2916,102.00999999999999,5.0
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.9961200000000001,3.37,0.58,11.0,64.0,0.4096,0.0484,5.76,0.008836,25.0,1089.0,0.9922550544000003,11.356900000000001,0.3364,121.0,5.0
8.0,0.39,0.3,1.9,0.07400000000000001,32.0,84.0,0.9971700000000001,3.39,0.61,9.0,64.0,0.1521,0.09,3.61,0.005476000000000002,1024.0,7056.0,0.9943480089000002,11.4921,0.3721,81.0,5.0
7.4,0.67,0.12,1.6,0.18600000000000005,5.0,21.0,0.996,3.39,0.54,9.5,54.760000000000005,0.4489000000000001,0.0144,2.5600000000000005,0.03459600000000002,25.0,441.0,0.992016,11.4921,0.2916,90.25,5.0
7.1,0.66,0.0,2.4,0.052000000000000005,6.0,11.0,0.99318,3.35,0.66,12.7,50.41,0.43560000000000004,0.0,5.76,0.0027040000000000007,36.0,121.0,0.9864065123999999,11.2225,0.43560000000000004,161.29,7.0
5.6,0.615,0.0,1.6,0.08900000000000001,16.0,59.0,0.9943,3.58,0.52,9.9,31.359999999999996,0.378225,0.0,2.5600000000000005,0.007921000000000001,256.0,3481.0,0.98863249,12.8164,0.27040000000000003,98.01,5.0
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.9942799999999999,3.45,0.87,11.2,38.440000000000005,0.1521,0.18489999999999998,4.0,0.0050409999999999995,196.0,576.0,0.9885927183999998,11.902500000000002,0.7569,125.43999999999998,7.0
7.8,0.5,0.12,1.8,0.17800000000000002,6.0,21.0,0.996,3.28,0.87,9.8,60.839999999999996,0.25,0.0144,3.24,0.031684000000000004,36.0,441.0,0.992016,10.758399999999998,0.7569,96.04000000000002,6.0
8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,68.89000000000001,0.06760000000000001,0.17639999999999997,4.0,0.0064,121.0,729.0,0.9948067599999999,10.3041,0.6400000000000001,88.36000000000001,6.0
8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,70.56,0.555025,0.0121,3.61,0.0081,256.0,3969.0,0.9930122500000002,10.1761,0.6723999999999999,92.16,5.0
6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.9936200000000001,3.57,0.5,11.9,37.209999999999994,0.5112249999999999,0.010000000000000002,6.760000000000001,0.002809,169.0,729.0,0.9872807044000002,12.7449,0.25,141.61,5.0
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,123.21,0.0961,0.24009999999999998,7.290000000000001,0.008836,256.0,2209.0,0.99720196,9.7344,1.0404,112.36,7.0
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,42.25,0.27040000000000003,0.0121,3.24,0.0053289999999999995,169.0,1444.0,0.9910202500000002,11.1556,0.27040000000000003,86.49000000000001,5.0
7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,3.48,0.53,9.0,49.0,0.3844,0.0064,3.24,0.005776,64.0,576.0,0.99560484,12.1104,0.28090000000000004,81.0,5.0
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,36.0,0.24009999999999998,0.0,5.289999999999999,0.0046240000000000005,225.0,1089.0,0.9858901264000001,12.8164,0.34809999999999997,156.25,6.0
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,100.0,0.24009999999999998,0.04000000000000001,121.0,0.0050409999999999995,169.0,2500.0,1.0030022500000002,9.985600000000002,0.4760999999999999,84.63999999999999,6.0
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,75.68999999999998,0.39690000000000003,0.07840000000000001,7.290000000000001,0.009216,289.0,4761.0,0.9946870756,10.6276,0.39690000000000003,104.03999999999999,6.0
8.1,0.725,0.22,2.2,0.07200000000000001,11.0,41.0,0.9967,3.36,0.55,9.1,65.61,0.525625,0.0484,4.840000000000001,0.005184000000000001,121.0,1681.0,0.99341089,11.289599999999998,0.30250000000000005,82.80999999999999,5.0
7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.9956200000000001,3.3,0.47,10.5,53.29,0.24009999999999998,0.010000000000000002,6.760000000000001,0.0046240000000000005,16.0,196.0,0.9912591844000002,10.889999999999999,0.22089999999999999,110.25,5.0
7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.9978299999999999,3.45,0.53,9.5,50.41,0.4624000000000001,0.0,5.289999999999999,0.007568999999999999,289.0,676.0,0.9956647088999998,11.902500000000002,0.28090000000000004,90.25,5.0
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,96.04000000000002,0.9603999999999999,0.1024,5.289999999999999,0.006084,1225.0,23104.0,0.996004,10.5625,0.2304,88.36000000000001,5.0
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,56.25,0.570025,0.0,3.61,0.007056000000000001,36.0,144.0,0.9934507584000001,11.1556,0.24009999999999998,94.08999999999999,4.0
10.2,0.42,0.57,3.4,0.07,4.0,10.0,0.9971,3.04,0.63,9.6,104.03999999999999,0.17639999999999997,0.32489999999999997,11.559999999999999,0.004900000000000001,16.0,100.0,0.9942084099999999,9.2416,0.39690000000000003,92.16,5.0
7.2,0.52,0.07,1.4,0.07400000000000001,5.0,20.0,0.9973,3.32,0.81,9.6,51.84,0.27040000000000003,0.004900000000000001,1.9599999999999997,0.005476000000000002,25.0,400.0,0.9946072899999999,11.0224,0.6561000000000001,92.16,6.0
8.0,0.62,0.33,2.7,0.08800000000000001,16.0,37.0,0.9972,3.31,0.58,10.7,64.0,0.3844,0.10890000000000001,7.290000000000001,0.007744000000000002,256.0,1369.0,0.9944078399999999,10.956100000000001,0.3364,114.48999999999998,6.0
7.8,0.88,0.0,2.6,0.098,25.0,67.0,0.9968,3.2,0.68,9.8,60.839999999999996,0.7744,0.0,6.760000000000001,0.009604000000000001,625.0,4489.0,0.9936102400000001,10.240000000000002,0.4624000000000001,96.04000000000002,5.0
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,134.56,0.16809999999999997,0.2916,2.25,0.009025,484.0,1681.0,0.9947070224999999,9.1204,0.5776,98.01,7.0
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,9.5,64.0,0.5112249999999999,0.0484,5.289999999999999,0.005625,169.0,6561.0,0.9937697343999997,10.497600000000002,0.2916,90.25,6.0
7.0,0.62,0.18,1.5,0.062,7.0,50.0,0.9951,3.08,0.6,9.3,49.0,0.3844,0.0324,2.25,0.0038439999999999998,49.0,2500.0,0.9902240099999999,9.4864,0.36,86.49000000000001,5.0
7.2,0.61,0.08,4.0,0.08199999999999999,26.0,108.0,0.99641,3.25,0.51,9.4,51.84,0.3721,0.0064,16.0,0.006723999999999998,676.0,11664.0,0.9928328881,10.5625,0.2601,88.36000000000001,5.0
4.7,0.6,0.17,2.3,0.057999999999999996,17.0,106.0,0.9932,3.85,0.6,12.9,22.090000000000003,0.36,0.028900000000000006,5.289999999999999,0.0033639999999999994,289.0,11236.0,0.9864462399999999,14.822500000000002,0.36,166.41,6.0
8.7,0.625,0.16,2.0,0.10099999999999999,13.0,49.0,0.9962,3.14,0.57,11.0,75.68999999999998,0.390625,0.0256,4.0,0.010200999999999998,169.0,2401.0,0.9924144399999999,9.8596,0.32489999999999997,121.0,5.0
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,54.760000000000005,0.4096,0.028900000000000006,29.160000000000004,0.028224000000000003,2704.0,9604.0,0.9947269696000001,10.758399999999998,0.25,90.25,5.0
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,82.80999999999999,0.09,0.16809999999999997,4.0,0.0046240000000000005,100.0,576.0,0.9904827528999999,10.6929,0.7224999999999999,136.89,7.0
8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,3.01,1.1,9.4,72.25,0.1936,0.25,3.61,0.136161,225.0,1444.0,0.9926933956,9.060099999999998,1.2100000000000002,88.36000000000001,5.0
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,65.61,0.5184,0.0081,7.839999999999999,0.007056000000000001,324.0,2401.0,0.9988003599999999,11.7649,0.5184,123.21,6.0
4.9,0.42,0.0,2.1,0.048,16.0,42.0,0.99154,3.71,0.74,14.0,24.010000000000005,0.17639999999999997,0.0,4.41,0.002304,256.0,1764.0,0.9831515716,13.7641,0.5476,196.0,7.0
7.4,0.55,0.19,1.8,0.08199999999999999,15.0,34.0,0.99655,3.49,0.68,10.5,54.760000000000005,0.30250000000000005,0.0361,3.24,0.006723999999999998,225.0,1156.0,0.9931119025000001,12.180100000000001,0.4624000000000001,110.25,5.0
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.9963299999999999,3.52,0.6,9.5,38.440000000000005,0.18489999999999998,0.0484,3.24,0.006084,441.0,3136.0,0.9926734688999999,12.3904,0.36,90.25,6.0
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.9963799999999999,3.29,0.75,10.9,67.24,0.403225,0.010000000000000002,4.41,0.0053289999999999995,625.0,3600.0,0.9927731043999999,10.8241,0.5625,118.81,6.0
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.9948799999999999,3.42,0.55,11.5,50.41,0.34809999999999997,0.0,4.41,0.008281,81.0,196.0,0.9897862143999997,11.696399999999999,0.30250000000000005,132.25,7.0
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,67.24,0.18489999999999998,0.0841,2.5600000000000005,0.006561,729.0,2025.0,0.9920757608999999,10.5625,0.2916,106.09000000000002,5.0
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,10.2,49.0,0.36,0.09,20.25,0.0046240000000000005,400.0,12100.0,0.9982807395999999,10.889999999999999,1.3688999999999998,104.03999999999999,5.0
9.3,0.775,0.27,2.8,0.078,24.0,56.0,0.9984,3.31,0.67,10.6,86.49000000000001,0.6006250000000001,0.0729,7.839999999999999,0.006084,576.0,3136.0,0.9968025599999999,10.956100000000001,0.4489000000000001,112.36,6.0
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,98.01,0.2916,0.2025,5.289999999999999,0.0050409999999999995,256.0,1600.0,0.9982008099999999,11.4921,0.3844,88.36000000000001,5.0
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,59.290000000000006,0.07840000000000001,0.09,4.0,0.0038439999999999998,324.0,1156.0,0.9904230399999999,10.758399999999998,0.81,127.69000000000001,7.0
9.0,0.58,0.25,2.0,0.10400000000000001,8.0,21.0,0.99769,3.27,0.72,9.6,81.0,0.3364,0.0625,4.0,0.010816000000000003,64.0,441.0,0.9953853360999999,10.6929,0.5184,92.16,5.0
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,98.01,0.39690000000000003,0.0576,5.76,0.005929,36.0,1089.0,0.9948067599999999,9.5481,0.32489999999999997,88.36000000000001,5.0
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,62.410000000000004,0.29702500000000004,0.0036,16.0,0.007568999999999999,729.0,3721.0,0.9930122500000002,11.289599999999998,0.4489000000000001,114.48999999999998,6.0
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.9990000000000001,3.28,0.7,9.5,106.09000000000002,0.34809999999999997,0.17639999999999997,7.839999999999999,0.0081,1225.0,5329.0,0.9980010000000002,10.758399999999998,0.48999999999999994,90.25,6.0
8.0,0.5,0.39,2.6,0.08199999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,64.0,0.25,0.1521,6.760000000000001,0.006723999999999998,144.0,2116.0,0.9970022500000001,11.7649,0.3844,114.48999999999998,6.0
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,112.36,0.17639999999999997,0.2304,7.290000000000001,0.0042250000000000005,25.0,324.0,0.9944078399999999,10.3041,0.7569,127.69000000000001,6.0
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,60.839999999999996,0.30250000000000005,0.0,2.8899999999999997,0.004900000000000001,49.0,289.0,0.9931916281,10.6276,0.4096,88.36000000000001,6.0
6.9,0.605,0.12,10.7,0.073,40.0,83.0,0.9993,3.45,0.52,9.4,47.61000000000001,0.366025,0.0144,114.48999999999998,0.0053289999999999995,1600.0,6889.0,0.99860049,11.902500000000002,0.27040000000000003,88.36000000000001,6.0
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.9961399999999999,3.23,0.49,9.3,104.03999999999999,0.0529,0.1369,4.840000000000001,0.003249,196.0,1296.0,0.9922948995999998,10.4329,0.24009999999999998,86.49000000000001,4.0
7.0,0.43,0.36,1.6,0.08900000000000001,14.0,37.0,0.99615,3.34,0.56,9.2,49.0,0.18489999999999998,0.1296,2.5600000000000005,0.007921000000000001,196.0,1369.0,0.9923148224999999,11.1556,0.31360000000000005,84.63999999999999,6.0
5.6,0.85,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,31.359999999999996,0.7224999999999999,0.0025000000000000005,1.9599999999999997,0.002025,144.0,7744.0,0.9848577599999999,12.6736,0.6723999999999999,166.41,8.0
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,70.56,0.31360000000000005,0.0064,4.41,0.011024999999999998,256.0,1936.0,0.9916176400000001,9.796899999999999,0.27040000000000003,121.0,5.0
7.1,0.71,0.0,1.9,0.08,14.0,35.0,0.9972,3.47,0.55,9.4,50.41,0.5041,0.0,3.61,0.0064,196.0,1225.0,0.9944078399999999,12.0409,0.30250000000000005,88.36000000000001,5.0
7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,57.76,0.81,0.0036,6.25,0.006241,25.0,100.0,0.99341089,11.4921,0.31360000000000005,96.04000000000002,5.0
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.9951399999999999,3.4,0.61,10.9,50.41,0.36,0.0001,5.289999999999999,0.006241,576.0,1369.0,0.9903036195999998,11.559999999999999,0.3721,118.81,6.0
7.4,0.39,0.48,2.0,0.08199999999999999,14.0,67.0,0.9972,3.34,0.55,9.2,54.760000000000005,0.1521,0.2304,4.0,0.006723999999999998,196.0,4489.0,0.9944078399999999,11.1556,0.30250000000000005,84.63999999999999,5.0
8.9,0.24,0.39,1.6,0.07400000000000001,3.0,10.0,0.99698,3.12,0.59,9.5,79.21000000000001,0.0576,0.1521,2.5600000000000005,0.005476000000000002,9.0,100.0,0.9939691204,9.7344,0.34809999999999997,90.25,6.0
7.0,0.59,0.0,1.7,0.052000000000000005,3.0,8.0,0.996,3.41,0.47,10.3,49.0,0.34809999999999997,0.0,2.8899999999999997,0.0027040000000000007,9.0,64.0,0.992016,11.628100000000002,0.22089999999999999,106.09000000000002,5.0
9.0,0.46,0.31,2.8,0.09300000000000001,19.0,98.0,0.99815,3.32,0.63,9.5,81.0,0.2116,0.0961,7.839999999999999,0.008649000000000002,361.0,9604.0,0.9963034224999999,11.0224,0.39690000000000003,90.25,6.0
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.9965200000000001,3.29,0.48,9.8,64.0,0.6889,0.0729,4.0,0.0064,121.0,3969.0,0.9930521104000002,10.8241,0.2304,96.04000000000002,4.0
8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,68.89000000000001,0.06760000000000001,0.17639999999999997,4.0,0.0064,121.0,729.0,0.9948067599999999,10.3041,0.6400000000000001,88.36000000000001,6.0
10.6,0.28,0.39,15.5,0.069,6.0,23.0,1.0026,3.12,0.66,9.2,112.36,0.07840000000000001,0.1521,240.25,0.0047610000000000005,36.0,529.0,1.0052067599999999,9.7344,0.43560000000000004,84.63999999999999,5.0
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,56.25,0.2601,0.0004,2.8899999999999997,0.007056000000000001,169.0,961.0,0.9907813443999999,11.289599999999998,0.2916,110.25,6.0
8.1,0.785,0.52,2.0,0.122,37.0,153.0,0.9969,3.21,0.69,9.3,65.61,0.616225,0.27040000000000003,4.0,0.014884,1369.0,23409.0,0.99380961,10.3041,0.4760999999999999,86.49000000000001,5.0
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,43.559999999999995,0.3364,0.0004,4.0,0.0038439999999999998,1369.0,2809.0,0.9875191875999999,11.2225,0.5776,134.56,7.0
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,57.76,0.12249999999999998,0.36,6.760000000000001,0.0053289999999999995,529.0,1936.0,0.9931318336,11.424399999999999,0.6241000000000001,123.21,6.0
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,36.0,0.2601,0.0,4.41,0.004096,1600.0,2916.0,0.990025,12.531600000000001,0.8649000000000001,114.48999999999998,6.0
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.9978299999999999,3.1,0.58,10.4,125.43999999999998,0.16000000000000003,0.25,4.0,0.009801,361.0,2500.0,0.9956647088999998,9.610000000000001,0.3364,108.16000000000001,5.0
6.9,0.74,0.03,2.3,0.054000000000000006,7.0,16.0,0.99508,3.45,0.63,11.5,47.61000000000001,0.5476,0.0009,5.289999999999999,0.0029160000000000006,49.0,256.0,0.9901842063999999,11.902500000000002,0.39690000000000003,132.25,6.0
7.7,0.53,0.06,1.7,0.07400000000000001,9.0,39.0,0.99615,3.35,0.48,9.8,59.290000000000006,0.28090000000000004,0.0036,2.8899999999999997,0.005476000000000002,81.0,1521.0,0.9923148224999999,11.2225,0.2304,96.04000000000002,6.0
9.0,0.62,0.04,1.9,0.146,27.0,90.0,0.9984,3.16,0.7,9.4,81.0,0.3844,0.0016,3.61,0.021315999999999998,729.0,8100.0,0.9968025599999999,9.985600000000002,0.48999999999999994,88.36000000000001,5.0
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,38.440000000000005,0.27040000000000003,0.0064,19.360000000000003,0.0050409999999999995,121.0,1024.0,0.9929325316000001,12.6736,0.39690000000000003,134.56,6.0
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,64.0,0.525625,0.0576,7.839999999999999,0.006889000000000001,100.0,3844.0,0.9937099225,11.2225,0.31360000000000005,100.0,6.0
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.9968299999999999,3.17,0.65,10.6,102.00999999999999,0.1369,0.11560000000000002,5.76,0.007225000000000001,25.0,289.0,0.9936700488999998,10.0489,0.42250000000000004,112.36,7.0
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,72.25,0.16000000000000003,0.16000000000000003,39.69,0.0025000000000000005,9.0,100.0,0.9913388356,10.758399999999998,0.31360000000000005,144.0,4.0
